genome start end	
2718218215 2720550075 2720554722
2747842570 2748218882 2748223867
2663763431 2666987448 2666992360
2724679264 2726128904 2726134008
2579778811 2581073569 2581077959
2636415788 2638017815 2638022542
2667527655 2668949959 2668954864
2747842794 2749296561 2749301289
2744055007 2746523869 2746528862
2636415845 2638247140 2638251832
2630968702 2632893442 2632898389
2747843106 2750786073 2750790856
2645727774 2646905960 2646910507
2548876846 2550092463 2550097401
2751185277 2751555275 2751560128
2744055169 2747255756 2747260527
2747842589 2748311018 2748315620
2511231164 2511848997 2511854116
2540341126 2540706951 2540711559
2695420350 2695605140 2695609661
2663763283 2666401671 2666406667
2728369157 2729425178 2729429979
2537562074 2539713889 2539718338
2558860430 2559809354 2559813861
2630968400 2631649083 2631654045
2747842845 2749540574 2749545305
2597490268 2598864821 2598869486
2747843029 2750419015 2750423780
2667527971 2670247925 2670252836
2747842806 2749353926 2749358672
2724679274 2726176131 2726180683
2747842776 2749210734 2749215632
2713896948 2714971106 2714976115
2582580901 2583841495 2583846040
2654587840 2655963495 2655968012
2747842716 2748920379 2748925224
2600255176 2601198670 2601203103
2747842868 2749650528 2749655296
2690315699 2690768298 2690772999
2724679269 2726152565 2726157360
2744055023 2746600424 2746605178
2724679166 2725711639 2725716322
2687453176 2687746792 2687751743
2698536417 2699014770 2699019680
2645727749 2646802185 2646806737
2747842748 2749077362 2749082241
2675903589 2678534827 2678539642
2744055199 2747398842 2747403617
2747843144 2750972657 2750977649
2751185385 2752085408 2752090205
2747843112 2750814717 2750819448
2690316026 2691943966 2691948945
2747842894 2749774729 2749779448
2744055221 2747503573 2747508297
2571042622 2573146456 2573151144
2747842598 2748354248 2748359001
2747843130 2750902953 2750907938
2747842827 2749454399 2749459172
2687453266 2688110470 2688115125
2529292941 2530609728 2530614155
2588253815 2588836708 2588841763
2721755491 2722743318 2722747815
2740892418 2743354683 2743359242
2663763425 2666964349 2666969089
2619619273 2621198771 2621203380
2663762610 2663802550 2663807444
641228506 641320443 641516622
2747842678 2748735980 2748740719
2571042442 2572549103 2572553684
2718217832 2718977698 2718982202
2718218373 2721197327 2721201834
2747842876 2749688692 2749693464
2600255165 2601148650 2601153043
2660238605 2663055652 2663060677
2600255227 2601435228 2601439832
2747842727 2748974479 2748979348
2747842808 2749363418 2749368167
2636415774 2637965555 2637970324
2756170275 2756784953 2756789644
2747842690 2748793161 2748798027
2747843016 2750357216 2750361962
2744054905 2746109602 2746114594
2744055200 2747403619 2747408365
2747842928 2749936281 2749940998
2747843005 2750304868 2750309620
2744055121 2747025348 2747030054
2751185330 2751818574 2751823322
2636415565 2637076374 2637081084
2747842821 2749425621 2749430406
2551306194 2552259613 2552264154
2751185338 2751857932 2751862928
2751185329 2751813859 2751818573
2724679317 2726377085 2726382076
2751185313 2751733228 2751738205
2747843020 2750376216 2750380969
2706794552 2707365580 2707370333
2695420464 2696102386 2696107468
2630968374 2631546494 2631551643
2744055010 2746538432 2746543174
2558309090 2558639109 2558643871
2576861052 2577062708 2577067339
2744055135 2747093289 2747098051
2687453234 2687979484 2687984386
2554235431 2555962762 2555967687
2554235392 2555842088 2555846552
2747842643 2748570000 2748574721
2744055205 2747427384 2747432127
2563367008 2565089996 2565094375
2681813097 2682853499 2682858403
2654587858 2656035707 2656040226
2747842602 2748373303 2748378300
2751185227 2751317100 2751322095
2660238276 2661719843 2661724800
2654587668 2655302884 2655307402
2698536415 2699005679 2699010549
2660238686 2663380396 2663385304
2744055281 2747791636 2747796370
2747843113 2750819450 2750824181
2740892420 2743363975 2743368566
2675903525 2678298571 2678303498
2660238281 2661736636 2661741562
2671180523 2673131874 2673136779
2690316123 2692336660 2692341323
2588253805 2588788969 2588793710
2751185237 2751365061 2751369664
2690316290 2693047225 2693052019
2671181051 2675282569 2675287371
2747842681 2748750341 2748755083
2751185321 2751773487 2751778474
2751185375 2752037049 2752041834
2747842854 2749583626 2749588360
2663762649 2663951126 2663956035
2747842593 2748329899 2748334674
2747842905 2749827091 2749831858
2747842746 2749067799 2749072614
2747843090 2750709629 2750714412
2588253819 2588856206 2588860973
2579778531 2579896662 2579901250
2681813209 2683307154 2683312139
2695420448 2696030307 2696035167
2718218180 2720421703 2720426209
2657245089 2658032761 2658037669
2657245580 2659546080 2659550935
2724679272 2726166873 2726171642
2519899618 2520365684 2520370230
2747842836 2749497324 2749502093
2519899745 2520851040 2520855557
2600255037 2600688966 2600694414
2695420620 2696785888 2696790930
2747842606 2748392820 2748397562
2531839592 2534124374 2534129537
2747842567 2748204132 2748208888
2718218084 2720014558 2720019186
2660238224 2661510718 2661515570
2600255180 2601216638 2601221208
2718218070 2719960044 2719964545
2588253807 2588798570 2588803275
2706794587 2707542450 2707547457
2684622680 2685345383 2685350370
2636415584 2637154559 2637159523
2698536453 2699163485 2699168380
2667527921 2670031397 2670036277
2657245064 2657947887 2657952755
2648501922 2651833101 2651837518
2671180610 2673463632 2673468445
2675903666 2678841618 2678846391
2654587836 2655947775 2655952282
2600255161 2601130182 2601134917
2747843145 2750977650 2750982647
2648501490 2650124655 2650129222
2721755448 2722583493 2722588035
2671180901 2674665582 2674670373
2630968720 2632973716 2632978453
2663763132 2665761682 2665766603
2663763147 2665836323 2665841198
2671180629 2673549341 2673554254
2648501715 2650966590 2650971725
2513237342 2514555349 2514560258
2579778541 2579937537 2579941984
2744055253 2747656701 2747661443
2639763123 2642082936 2642087443
2721755749 2723820164 2723824717
2574180161 2575813710 2575818008
2684622520 2684695336 2684700114
2718217907 2719285484 2719290256
2645727574 2646055501 2646060076
2600255171 2601175457 2601180118
2744055026 2746614689 2746619443
2695420720 2697199359 2697204268
2747842897 2749788972 2749793711
2657245096 2658057171 2658062047
2630968780 2633219923 2633224641
2636415595 2637203988 2637209044
2747843083 2750676277 2750681013
2751185363 2751979439 2751984291
2663763128 2665743560 2665748443
2675903349 2677600840 2677605634
2657245037 2657831618 2657836520
2747842982 2750194768 2750199387
2541047620 2543663634 2543668220
2747842720 2748940198 2748944934
2754412644 2755726523 2755731119
2751185215 2751257728 2751262719
2579778810 2581068975 2581073567
2519899607 2520312676 2520317684
2747843010 2750328654 2750333416
2588253912 2589218778 2589223794
2558860441 2559861035 2559866033
2531839629 2534244255 2534248699
2541047601 2543576740 2543581326
2600255209 2601351872 2601356597
2751185240 2751379043 2751383809
2744055215 2747475075 2747479826
2731957936 2733835895 2733840658
2747842652 2748612984 2748617716
2747842789 2749272536 2749277336
2747842623 2748474060 2748478751
2660238046 2660805704 2660810606
2630968819 2633369084 2633373797
2663763165 2665909577 2665914454
2747842922 2749907950 2749912689
2531839633 2534262176 2534266624
2639763025 2641687428 2641691926
2588253907 2589192212 2589196558
2690316100 2692239695 2692244568
2744055271 2747742982 2747747966
2744055232 2747556150 2747560897
2744055097 2746910299 2746915040
2751185286 2751598806 2751603806
2721755513 2722832623 2722837124
2671180255 2672013016 2672017760
2751185293 2751633403 2751638393
2695420666 2696980858 2696985758
2554235139 2554847458 2554852051
2718218055 2719910043 2719914607
2744055240 2747594486 2747599227
2630968826 2633398755 2633403709
2744055262 2747699533 2747704521
2654587801 2655831444 2655836074
2609460152 2611702930 2611707464
2671181124 2675604646 2675609429
2667527951 2670151274 2670156173
2747843096 2750738284 2750743068
2645727903 2647476417 2647481391
2667528047 2670574333 2670579211
2630968764 2633152879 2633157529
2747843064 2750585381 2750590134
2747842994 2750252040 2750256877
2744054625 2745027236 2745032068
2537561783 2538606703 2538611205
2588253814 2588831958 2588836706
2695420663 2696965629 2696970541
2695420630 2696829094 2696834002
2534681954 2536108521 2536113226
2744055172 2747270035 2747274771
2751185264 2751493023 2751497798
2754412426 2755121629 2755126432
2657245108 2658110695 2658115596
2654587985 2656489368 2656494464
2660238370 2662130038 2662134975
2751185220 2751282726 2751287712
2654587716 2655521556 2655526289
637000252 637600312 640732151
2747842723 2748954674 2748959661
2718218178 2720412695 2720417197
2747842844 2749535767 2749540573
2663762835 2664585092 2664589772
2744055226 2747527426 2747532207
2548877044 2550918726 2550923379
2724678948 2724747511 2724752263
2747843072 2750623626 2750628399
2671180810 2674266389 2674270986
2541047642 2543764263 2543768832
2667527688 2669066454 2669071359
2571042552 2572915993 2572920641
2579778636 2580353801 2580358694
2579778675 2580503813 2580508400
2744055191 2747360618 2747365400
2639762734 2640520021 2640525916
2751185268 2751512081 2751516820
2747842814 2749392238 2749397014
2747842893 2749769954 2749774728
2541047668 2543884213 2543888835
2639762858 2641014994 2641019726
2747842917 2749884246 2749888997
2747842800 2749325034 2749329780
2747842714 2748910385 2748915380
2687453242 2688012157 2688017049
2534681713 2535165910 2535170513
2747842940 2749993506 2749998222
2568526631 2570621277 2570625810
2724679318 2726382077 2726387079
2718217771 2718784043 2718788588
2671180865 2674512203 2674517082
2747842668 2748688803 2748693508
2724679309 2726337383 2726342367
2724679321 2726396835 2726401583
2751185233 2751345941 2751350790
2718217910 2719299809 2719304360
2695420862 2697798135 2697803010
2747842590 2748315622 2748320375
2744055127 2747054492 2747059486
2636415590 2637182669 2637187346
2718218408 2721342302 2721346806
2747843141 2750957657 2750962655
2687453532 2689157844 2689162505
2747842869 2749655297 2749660013
2660237935 2660372739 2660377633
2654587841 2655968013 2655972525
642555154 642774268 642778983
2718217917 2719335597 2719340097
2657245133 2658215389 2658220150
2648501719 2650986636 2650991348
2747842833 2749483060 2749487810
2751185314 2751738206 2751743197
2751185289 2751613577 2751618560
2751185381 2752066260 2752071168
2667528084 2670723024 2670727931
2718217723 2718624434 2718628939
2663763468 2667151854 2667156760
2588253832 2588917208 2588921981
2751185203 2751197784 2751202782
2639762885 2641125601 2641130205
2724679299 2726288998 2726293913
2747842908 2749841444 2749846189
2747842732 2748999155 2749004144
2519899738 2520817234 2520821779
2721755599 2723211463 2723216060
2600255201 2601314862 2601319827
2531839377 2533299954 2533304777
2747842879 2749702999 2749707761
2724679273 2726171647 2726176130
2541047657 2543833448 2543838044
2713896918 2714861417 2714865904
2747842830 2749468635 2749473531
2747842571 2748223868 2748228493
2519899629 2520421930 2520426474
2747842675 2748721776 2748726538
2671180260 2672031728 2672036625
2731957948 2733892850 2733897521
2630968388 2631602401 2631607140
2568526625 2570601422 2570605921
2744055218 2747489294 2747494045
2651869723 2652560974 2652565569
2695420900 2697965969 2697970875
2744055008 2746528863 2746533628
2645727849 2647232233 2647236726
2747843052 2750528358 2750533116
2728369152 2729401277 2729406004
2551306401 2552938574 2552943218
2671180297 2672191071 2672195812
2747842743 2749053215 2749057987
2740892248 2742672247 2742677068
2695420715 2697178542 2697183428
2579778611 2580242236 2580246752
2562617117 2563089129 2563093976
2747842706 2748871181 2748876172
2747842683 2748759848 2748764604
2645727701 2646600435 2646605380
2579779143 2582466816 2582471578
2747843077 2750647526 2750652307
2645727831 2647159551 2647164063
2747843092 2750719191 2750723921
2660238214 2661466758 2661471749
2744055174 2747279587 2747284414
2571042585 2573026222 2573030771
2744055182 2747317975 2747322718
2558860366 2559645354 2559649672
2721755772 2723912776 2723917279
2663763069 2665518896 2665523878
2571042321 2572116341 2572120975
2534681875 2535812779 2535818507
2558860452 2559912523 2559917104
2660238442 2662407286 2662412430
2751185378 2752051495 2752056401
2568526548 2570351703 2570356537
2706794617 2707675653 2707680440
2751185245 2751402917 2751407684
2744055136 2747098052 2747102802
2744055101 2746929303 2746934033
2724679283 2726217567 2726222250
2554235141 2554856576 2554861325
2657245459 2659053478 2659058519
2724678954 2724776969 2724781940
2751185344 2751887475 2751892595
2568526447 2570026072 2570030731
2744054931 2746206720 2746211676
2751185210 2751232751 2751237748
2600255166 2601153045 2601157556
2724679302 2726303457 2726308230
2747843109 2750800428 2750805167
2751185249 2751421817 2751426578
2636415686 2637568634 2637573397
2537562162 2539997040 2540001480
2747842784 2749248824 2749253554
2747842619 2748455097 2748459862
2744055278 2747777085 2747782078
2721755492 2722747817 2722752321
2645727799 2647021150 2647025871
2747842769 2749177347 2749182136
2554235233 2555252513 2555257243
2695420459 2696080262 2696085158
2747842968 2750127801 2750132538
2579778814 2581088477 2581093055
2747842610 2748411859 2748416600
2744055212 2747460799 2747465551
2579778559 2580018682 2580023455
2747842987 2750218517 2750223266
2648501217 2649011052 2649015565
2568526206 2569229655 2569234337
2657245650 2659818658 2659823653
2695420891 2697928514 2697933337
2588253835 2588931550 2588935903
2751185354 2751936346 2751941081
2747842664 2748669816 2748674590
2751185297 2751653506 2751658501
2636415450 2636625193 2636629906
2562617121 2563108411 2563113395
2747842988 2750223267 2750227970
2554235099 2554667757 2554672415
2630968803 2633304991 2633309842
2747842913 2749865191 2749869954
2568526597 2570507418 2570511915
2744055236 2747575209 2747580093
2747842614 2748431229 2748435970
2675903472 2678095095 2678099851
2747843039 2750466574 2750471334
2747843024 2750395244 2750399999
2663763103 2665647021 2665651910
2663762891 2664829518 2664834469
2695420494 2696238172 2696243052
